Gene stable ID	Transcript stable ID
ENSG00000289091	ENST00000689405
ENSG00000290097	ENST00000702961
ENSG00000289129	ENST00000690574
ENSG00000234171	ENST00000664922
ENSG00000289002	ENST00000691253
ENSG00000290100	ENST00000702971
ENSG00000290104	ENST00000702982
ENSG00000289156	ENST00000687213
ENSG00000031698	ENST00000234677
ENSG00000289567	ENST00000691863
ENSG00000257135	ENST00000553181
ENSG00000230773	ENST00000651429
ENSG00000289294	ENST00000685457
ENSG00000290110	ENST00000703002
ENSG00000290112	ENST00000703010
ENSG00000235576	ENST00000690653
ENSG00000143126	ENST00000271332
ENSG00000222041	ENST00000646636
ENSG00000290113	ENST00000703015
ENSG00000235026	ENST00000664094
ENSG00000227946	ENST00000420509
ENSG00000289474	ENST00000690366
ENSG00000285569	ENST00000656821
ENSG00000134222	ENST00000369909
ENSG00000270820	ENST00000692738
ENSG00000236213	ENST00000659653
ENSG00000221986	ENST00000357155
ENSG00000233639	ENST00000686273
ENSG00000225111	ENST00000421964
ENSG00000225062	ENST00000441749
ENSG00000234690	ENST00000448713
ENSG00000290118	ENST00000703034
ENSG00000134243	ENST00000256637
ENSG00000143106	ENST00000271308
ENSG00000200674	ENST00000363804
ENSG00000252357	ENST00000516548
ENSG00000185278	ENST00000367701
ENSG00000252231	ENST00000516422
ENSG00000200755	ENST00000363885
ENSG00000225952	ENST00000419644
ENSG00000264014	ENST00000581187
ENSG00000215906	ENST00000426928
ENSG00000117143	ENST00000367925
ENSG00000229849	ENST00000431627
ENSG00000163564	ENST00000368140
ENSG00000163565	ENST00000295809
ENSG00000163568	ENST00000368130
ENSG00000233473	ENST00000446414
ENSG00000264470	ENST00000582305
ENSG00000222009	ENST00000450269
ENSG00000179818	ENST00000628659
ENSG00000004455	ENST00000672715
ENSG00000229913	ENST00000425435
ENSG00000236341	ENST00000417420
ENSG00000157131	ENST00000361249
ENSG00000173372	ENST00000374642
ENSG00000289692	ENST00000695747
ENSG00000159189	ENST00000374640
ENSG00000173369	ENST00000509305
ENSG00000284214	ENST00000385231
ENSG00000284203	ENST00000385055
ENSG00000231621	ENST00000449346
ENSG00000272606	ENST00000608113
ENSG00000289327	ENST00000685766
ENSG00000226853	ENST00000703040
ENSG00000288869	ENST00000686342
ENSG00000289608	ENST00000702511
ENSG00000290119	ENST00000703042
ENSG00000237883	ENST00000667561
ENSG00000117335	ENST00000367042
ENSG00000269210	ENST00000601251
ENSG00000272994	ENST00000610036
ENSG00000287115	ENST00000475115
ENSG00000224152	ENST00000686508
ENSG00000232606	ENST00000696348
ENSG00000151690	ENST00000392328
ENSG00000290089	ENST00000702930
ENSG00000180667	ENST00000315927
ENSG00000237326	ENST00000448379
ENSG00000202160	ENST00000365290
ENSG00000214657	ENST00000398740
ENSG00000238371	ENST00000458916
ENSG00000233718	ENST00000641950
ENSG00000223850	ENST00000433810
ENSG00000243541	ENST00000498686
ENSG00000226764	ENST00000422415
ENSG00000236289	ENST00000652394
ENSG00000134323	ENST00000281043
ENSG00000231646	ENST00000667756
ENSG00000123843	ENST00000367078
ENSG00000212581	ENST00000391279
ENSG00000226747	ENST00000427269
ENSG00000188738	ENST00000424728
ENSG00000123838	ENST00000367070
ENSG00000287129	ENST00000658772
ENSG00000224019	ENST00000419877
ENSG00000226410	ENST00000448028
ENSG00000232568	ENST00000451906
ENSG00000259915	ENST00000564407
ENSG00000275392	ENST00000619568
ENSG00000227692	ENST00000444288
ENSG00000226565	ENST00000423510
ENSG00000224462	ENST00000415474
ENSG00000243636	ENST00000442684
ENSG00000289694	ENST00000695855
ENSG00000265986	ENST00000580028
ENSG00000264582	ENST00000477493
ENSG00000065548	ENST00000337859
ENSG00000116785	ENST00000367425
ENSG00000224323	ENST00000426312
ENSG00000283876	ENST00000583107
ENSG00000123689	ENST00000367029
ENSG00000117594	ENST00000367027
ENSG00000236136	ENST00000429195
ENSG00000237877	ENST00000703419
ENSG00000213639	ENST00000395366
ENSG00000009790	ENST00000367025
ENSG00000162757	ENST00000294811
ENSG00000289700	ENST00000696133
ENSG00000117595	ENST00000367021
ENSG00000186281	ENST00000434632
ENSG00000199884	ENST00000363014
ENSG00000213197	ENST00000439252
ENSG00000287085	ENST00000670244
ENSG00000117597	ENST00000491415
ENSG00000289202	ENST00000703531
ENSG00000177181	ENST00000431473
ENSG00000235002	ENST00000411908
ENSG00000066185	ENST00000372565
ENSG00000134684	ENST00000373477
ENSG00000157827	ENST00000288670
ENSG00000226124	ENST00000420128
ENSG00000021852	ENST00000371237
ENSG00000186235	ENST00000475669
ENSG00000204872	ENST00000377712
ENSG00000228509	ENST00000676095
ENSG00000115419	ENST00000320717
ENSG00000132716	ENST00000368074
ENSG00000227542	ENST00000419640
ENSG00000144410	ENST00000272852
ENSG00000258465	ENST00000485079
ENSG00000253008	ENST00000517199
ENSG00000237892	ENST00000428777
ENSG00000229647	ENST00000666421
ENSG00000224261	ENST00000453374
ENSG00000277590	ENST00000618396
ENSG00000224342	ENST00000435643
ENSG00000234902	ENST00000417096
ENSG00000286568	ENST00000660274
ENSG00000225916	ENST00000454444
ENSG00000240440	ENST00000440545
ENSG00000225064	ENST00000438824
ENSG00000221628	ENST00000408701
ENSG00000162735	ENST00000368072
ENSG00000118263	ENST00000309446
ENSG00000235082	ENST00000439961
ENSG00000202078	ENST00000365208
ENSG00000171786	ENST00000302101
ENSG00000201608	ENST00000364738
ENSG00000183733	ENST00000332372
ENSG00000228034	ENST00000447764
ENSG00000152672	ENST00000272367
ENSG00000162739	ENST00000368057
ENSG00000231386	ENST00000451333
ENSG00000234425	ENST00000446952
ENSG00000116031	ENST00000410009
ENSG00000066294	ENST00000368054
ENSG00000144043	ENST00000272438
ENSG00000272735	ENST00000608897
ENSG00000202141	ENST00000365271
ENSG00000221498	ENST00000408571
ENSG00000231203	ENST00000450021
ENSG00000162999	ENST00000354221
ENSG00000224643	ENST00000444562
ENSG00000163002	ENST00000295119
ENSG00000122218	ENST00000241704
ENSG00000061676	ENST00000361354
ENSG00000169474	ENST00000368762
ENSG00000118200	ENST00000358823
ENSG00000163362	ENST00000413687
ENSG00000285210	ENST00000645733
ENSG00000278281	ENST00000618009
ENSG00000231349	ENST00000454884
ENSG00000137975	ENST00000370565
ENSG00000016490	ENST00000394711
ENSG00000016602	ENST00000370563
ENSG00000224466	ENST00000441182
ENSG00000289114	ENST00000687361
ENSG00000263439	ENST00000585119
ENSG00000236863	ENST00000452590
ENSG00000152904	ENST00000282841
ENSG00000227962	ENST00000254724
ENSG00000244371	ENST00000497012
ENSG00000234225	ENST00000425109
ENSG00000227242	ENST00000444082
ENSG00000225603	ENST00000435000
ENSG00000201142	ENST00000364272
ENSG00000230832	ENST00000438469
ENSG00000286172	ENST00000651973
ENSG00000283342	ENST00000637142
ENSG00000131791	ENST00000254101
ENSG00000180867	ENST00000471856
ENSG00000274210	ENST00000622285
ENSG00000252515	ENST00000516706
ENSG00000177144	ENST00000322209
ENSG00000275140	ENST00000616023
ENSG00000271546	ENST00000605141
ENSG00000252656	ENST00000516847
ENSG00000222788	ENST00000410856
ENSG00000254913	ENST00000531288
ENSG00000289642	ENST00000688979
ENSG00000255148	ENST00000532137
ENSG00000201699	ENST00000364829
ENSG00000273591	ENST00000612110
ENSG00000237938	ENST00000453804
ENSG00000162461	ENST00000294454
ENSG00000224459	ENST00000418525
ENSG00000162460	ENST00000375782
ENSG00000162458	ENST00000375766
ENSG00000224321	ENST00000431782
ENSG00000178715	ENST00000321418
ENSG00000179743	ENST00000317122
ENSG00000236216	ENST00000486095
ENSG00000228823	ENST00000443127
ENSG00000236009	ENST00000444647
ENSG00000227001	ENST00000453025
ENSG00000187952	ENST00000481504
ENSG00000186543	ENST00000436658
ENSG00000142794	ENST00000318249
ENSG00000176378	ENST00000455962
ENSG00000233431	ENST00000457706
ENSG00000130294	ENST00000498729
ENSG00000076864	ENST00000374765
ENSG00000236682	ENST00000688447
ENSG00000163166	ENST00000295321
ENSG00000275588	ENST00000613745
ENSG00000199964	ENST00000363094
ENSG00000287123	ENST00000668450
ENSG00000234572	ENST00000445865
ENSG00000237638	ENST00000653778
ENSG00000244534	ENST00000485246
ENSG00000227394	ENST00000455212
ENSG00000115902	ENST00000234256
ENSG00000252892	ENST00000517083
ENSG00000232613	ENST00000622718
ENSG00000138069	ENST00000409784
ENSG00000272025	ENST00000607595
ENSG00000273763	ENST00000620999
ENSG00000172974	ENST00000467568
ENSG00000090686	ENST00000308271
ENSG00000138071	ENST00000260641
ENSG00000085982	ENST00000678225
ENSG00000259916	ENST00000561882
ENSG00000284622	ENST00000641246
ENSG00000284631	ENST00000641801
ENSG00000234281	ENST00000420418
ENSG00000186409	ENST00000657597
ENSG00000115365	ENST00000450366
ENSG00000236335	ENST00000427319
ENSG00000231949	ENST00000420354
ENSG00000289710	ENST00000696552
ENSG00000162510	ENST00000373765
ENSG00000287510	ENST00000655364
ENSG00000116560	ENST00000357214
ENSG00000116981	ENST00000235628
ENSG00000084072	ENST00000324379
ENSG00000289711	ENST00000696554
ENSG00000116985	ENST00000372827
ENSG00000198754	ENST00000327582
ENSG00000285905	ENST00000648746
ENSG00000261798	ENST00000566366
ENSG00000229213	ENST00000446772
ENSG00000284678	ENST00000641026
ENSG00000043514	ENST00000316891
ENSG00000202222	ENST00000365352
ENSG00000116990	ENST00000372816
ENSG00000236546	ENST00000418255
ENSG00000207356	ENST00000384626
ENSG00000168389	ENST00000372811
ENSG00000021826	ENST00000233072
ENSG00000228477	ENST00000438210
ENSG00000229943	ENST00000438619
ENSG00000261213	ENST00000565735
ENSG00000224127	ENST00000446238
ENSG00000162624	ENST00000356261
ENSG00000224149	ENST00000427892
ENSG00000206999	ENST00000384272
ENSG00000288732	ENST00000690704
ENSG00000280837	ENST00000628368
ENSG00000288937	ENST00000686372
ENSG00000162643	ENST00000294664
ENSG00000055732	ENST00000370589
ENSG00000266110	ENST00000580922
ENSG00000280099	ENST00000624216
ENSG00000021574	ENST00000315285
ENSG00000097096	ENST00000341460
ENSG00000289582	ENST00000690182
ENSG00000289712	ENST00000696557
ENSG00000117598	ENST00000263177
ENSG00000272716	ENST00000608489
ENSG00000235864	ENST00000451965
ENSG00000232799	ENST00000418459
ENSG00000240286	ENST00000416092
ENSG00000232825	ENST00000658279
ENSG00000229670	ENST00000426801
ENSG00000289113	ENST00000687320
ENSG00000227034	ENST00000457507
ENSG00000252682	ENST00000516873
ENSG00000286249	ENST00000650878
ENSG00000212292	ENST00000390990
ENSG00000222317	ENST00000410385
ENSG00000222457	ENST00000410525
ENSG00000278694	ENST00000612670
ENSG00000143595	ENST00000324978
ENSG00000143515	ENST00000368489
ENSG00000144406	ENST00000673920
ENSG00000160753	ENST00000368352
ENSG00000237194	ENST00000428587
ENSG00000197713	ENST00000359429
ENSG00000272807	ENST00000608095
ENSG00000116584	ENST00000361247
ENSG00000286005	ENST00000651317
ENSG00000143297	ENST00000361835
ENSG00000078018	ENST00000682079
ENSG00000163518	ENST00000271532
ENSG00000236731	ENST00000445687
ENSG00000233712	ENST00000449287
ENSG00000160856	ENST00000368184
ENSG00000227217	ENST00000453692
ENSG00000231700	ENST00000435919
ENSG00000232366	ENST00000412766
ENSG00000132704	ENST00000361516
ENSG00000168958	ENST00000304593
ENSG00000162738	ENST00000368061
ENSG00000289121	ENST00000690903
ENSG00000143258	ENST00000368002
ENSG00000285636	ENST00000648032
ENSG00000266144	ENST00000577581
ENSG00000227094	ENST00000447899
ENSG00000252262	ENST00000516453
ENSG00000207729	ENST00000384996
ENSG00000254706	ENST00000420220
ENSG00000171722	ENST00000367935
ENSG00000239887	ENST00000458626
ENSG00000198574	ENST00000367929
ENSG00000289713	ENST00000696604
ENSG00000227243	ENST00000451067
ENSG00000152332	ENST00000489294
ENSG00000162733	ENST00000367921
ENSG00000242193	ENST00000462729
ENSG00000276563	ENST00000613288
ENSG00000224687	ENST00000654141
ENSG00000075391	ENST00000367649
ENSG00000270575	ENST00000605307
ENSG00000213058	ENST00000455621
ENSG00000264809	ENST00000619896
ENSG00000285910	ENST00000647674
ENSG00000240021	ENST00000319416
ENSG00000213057	ENST00000521244
ENSG00000201347	ENST00000364477
ENSG00000238232	ENST00000458443
ENSG00000196660	ENST00000366926
ENSG00000252086	ENST00000516277
ENSG00000154380	ENST00000366843
ENSG00000289602	ENST00000690654
ENSG00000162676	ENST00000294702
ENSG00000233954	ENST00000696689
ENSG00000232059	ENST00000595491
ENSG00000282317	ENST00000632004
ENSG00000287601	ENST00000666823
ENSG00000203667	ENST00000411948
ENSG00000153827	ENST00000675903
ENSG00000081985	ENST00000674203
ENSG00000153214	ENST00000283206
ENSG00000162998	ENST00000295113
ENSG00000290108	ENST00000702995
ENSG00000162551	ENST00000374840
ENSG00000289715	ENST00000696766
ENSG00000237605	ENST00000654354
ENSG00000136634	ENST00000423557
ENSG00000055917	ENST00000361078
ENSG00000203635	ENST00000366424
ENSG00000130508	ENST00000252804
ENSG00000227061	ENST00000653001
ENSG00000000971	ENST00000367429
ENSG00000289697	ENST00000696032
ENSG00000035115	ENST00000356150
ENSG00000143727	ENST00000272065
ENSG00000233684	ENST00000436808
ENSG00000189292	ENST00000403610
ENSG00000228643	ENST00000427831
ENSG00000235779	ENST00000654297
ENSG00000277997	ENST00000619113
ENSG00000236856	ENST00000431911
ENSG00000226277	ENST00000662862
ENSG00000231826	ENST00000705222
ENSG00000233978	ENST00000438736
ENSG00000207087	ENST00000384359
ENSG00000288992	ENST00000689287
ENSG00000287255	ENST00000703001
ENSG00000288886	ENST00000687045
ENSG00000230587	ENST00000705257
ENSG00000286796	ENST00000669652
ENSG00000287387	ENST00000660392
ENSG00000152518	ENST00000282388
ENSG00000279873	ENST00000623515
ENSG00000234936	ENST00000423354
ENSG00000170634	ENST00000607452
ENSG00000235937	ENST00000418851
ENSG00000233266	ENST00000437242
ENSG00000241114	ENST00000455473
ENSG00000272156	ENST00000606436
ENSG00000289065	ENST00000686068
ENSG00000252934	ENST00000517125
ENSG00000178021	ENST00000317802
ENSG00000054523	ENST00000676179
ENSG00000171793	ENST00000650070
ENSG00000135744	ENST00000366667
ENSG00000084623	ENST00000677711
ENSG00000264384	ENST00000582918
ENSG00000215938	ENST00000401119
ENSG00000163263	ENST00000368525
ENSG00000079308	ENST00000682258
ENSG00000175874	ENST00000324768
ENSG00000226058	ENST00000414446
ENSG00000143612	ENST00000368521
ENSG00000196460	ENST00000428343
ENSG00000223826	ENST00000427042
ENSG00000237549	ENST00000420113
ENSG00000232556	ENST00000452117
ENSG00000286047	ENST00000652113
ENSG00000187627	ENST00000641458
ENSG00000183281	ENST00000355705
ENSG00000231259	ENST00000452554
ENSG00000257702	ENST00000603175
ENSG00000179528	ENST00000377566
ENSG00000237524	ENST00000568484
ENSG00000238788	ENST00000459009
ENSG00000260634	ENST00000567613
ENSG00000286971	ENST00000659964
ENSG00000260163	ENST00000564121
ENSG00000143569	ENST00000428931
ENSG00000201129	ENST00000364259
ENSG00000160058	ENST00000455895
ENSG00000224333	ENST00000444107
ENSG00000270850	ENST00000604085
ENSG00000229259	ENST00000454917
ENSG00000263529	ENST00000579362
ENSG00000229994	ENST00000434805
ENSG00000227409	ENST00000432683
ENSG00000278702	ENST00000610617
ENSG00000142687	ENST00000325722
ENSG00000136717	ENST00000316724
ENSG00000116586	ENST00000368305
ENSG00000286400	ENST00000668172
ENSG00000237630	ENST00000419265
ENSG00000289721	ENST00000696987
ENSG00000186684	ENST00000664447
ENSG00000226789	ENST00000412499
ENSG00000182866	ENST00000336890
ENSG00000287828	ENST00000669140
ENSG00000286518	ENST00000665088
ENSG00000163161	ENST00000285398
ENSG00000130762	ENST00000378378
ENSG00000272088	ENST00000606489
ENSG00000207776	ENST00000385042
ENSG00000158109	ENST00000378344
ENSG00000200250	ENST00000363380
ENSG00000230572	ENST00000445955
ENSG00000290565	ENST00000436174
ENSG00000214329	ENST00000398120
ENSG00000290575	ENST00000606405
ENSG00000125631	ENST00000430851
ENSG00000290590	ENST00000434708
ENSG00000287071	ENST00000657637
ENSG00000290594	ENST00000481510
ENSG00000116213	ENST00000270708
ENSG00000178162	ENST00000413041
ENSG00000290596	ENST00000424873
ENSG00000239402	ENST00000417310
ENSG00000290599	ENST00000455215
ENSG00000184761	ENST00000647914
ENSG00000290610	ENST00000409259
ENSG00000183292	ENST00000649317
ENSG00000290614	ENST00000419965
ENSG00000197927	ENST00000623058
ENSG00000290616	ENST00000463645
ENSG00000186825	ENST00000668677
ENSG00000290618	ENST00000623129
ENSG00000231431	ENST00000425399
ENSG00000290654	ENST00000560285
ENSG00000244280	ENST00000465689
ENSG00000290681	ENST00000461596
ENSG00000214081	ENST00000420048
ENSG00000290699	ENST00000438109
ENSG00000240253	ENST00000447059
ENSG00000290700	ENST00000434661
ENSG00000223760	ENST00000424716
ENSG00000163016	ENST00000428767
ENSG00000290727	ENST00000652439
ENSG00000186148	ENST00000638368
ENSG00000290731	ENST00000639717
ENSG00000261760	ENST00000636339
ENSG00000290732	ENST00000562665
ENSG00000184115	ENST00000639295
ENSG00000290733	ENST00000490013
ENSG00000204787	ENST00000447469
ENSG00000290771	ENST00000444841
ENSG00000237223	ENST00000562418
ENSG00000290794	ENST00000427208
ENSG00000042304	ENST00000509872
ENSG00000290795	ENST00000409066
ENSG00000283270	ENST00000635781
ENSG00000290802	ENST00000434790
ENSG00000283196	ENST00000645145
ENSG00000078900	ENST00000378295
ENSG00000290846	ENST00000636531
ENSG00000279897	ENST00000643340
ENSG00000290864	ENST00000623382
ENSG00000237510	ENST00000444924
ENSG00000290897	ENST00000471661
ENSG00000018607	ENST00000438300
ENSG00000290902	ENST00000676277
ENSG00000244301	ENST00000491025
ENSG00000227589	ENST00000443034
ENSG00000235131	ENST00000416554
ENSG00000243478	ENST00000487742
ENSG00000229150	ENST00000412192
ENSG00000290929	ENST00000689457
ENSG00000205847	ENST00000400027
ENSG00000290930	ENST00000642062
ENSG00000261522	ENST00000562856
ENSG00000290941	ENST00000562821
ENSG00000233673	ENST00000426186
ENSG00000227372	ENST00000637775
ENSG00000291013	ENST00000616781
ENSG00000276189	ENST00000611447
ENSG00000229089	ENST00000432432
ENSG00000291024	ENST00000590226
ENSG00000259848	ENST00000400783
ENSG00000291025	ENST00000568768
ENSG00000240935	ENST00000465668
ENSG00000291125	ENST00000482249
ENSG00000229689	ENST00000393279
ENSG00000291126	ENST00000608013
ENSG00000230006	ENST00000575193
ENSG00000291127	ENST00000393515
ENSG00000146556	ENST00000453662
ENSG00000162591	ENST00000356575
ENSG00000291134	ENST00000686495
ENSG00000286156	ENST00000651108
ENSG00000081019	ENST00000261441
ENSG00000291142	ENST00000690934
ENSG00000220804	ENST00000416103
ENSG00000291147	ENST00000692555
ENSG00000143429	ENST00000687292
ENSG00000291150	ENST00000423774
ENSG00000237732	ENST00000587192
ENSG00000291155	ENST00000589724
ENSG00000231584	ENST00000427863
ENSG00000291176	ENST00000467292
ENSG00000134242	ENST00000359785
ENSG00000226167	ENST00000419536
ENSG00000188761	ENST00000393316
ENSG00000229754	ENST00000443392
ENSG00000291236	ENST00000439871
ENSG00000237322	ENST00000427790
ENSG00000134262	ENST00000369569
ENSG00000226297	ENST00000445757
ENSG00000253006	ENST00000517197
ENSG00000183023	ENST00000332839
ENSG00000235527	ENST00000670954
ENSG00000153823	ENST00000392055
ENSG00000119865	ENST00000263655
ENSG00000203395	ENST00000366218
ENSG00000115956	ENST00000234313
ENSG00000229462	ENST00000444697
ENSG00000204923	ENST00000377957
ENSG00000169621	ENST00000303795
ENSG00000214525	ENST00000484779
ENSG00000283228	ENST00000637559
ENSG00000163349	ENST00000426820
ENSG00000118655	ENST00000650450
ENSG00000203963	ENST00000684719
ENSG00000252433	ENST00000516624
